Strategy 1,Strategy 2,Strategy 3,Strategy 4,Strategy 5,Strategy 6,Strategy 7,Action,Number of Alerts,Sum of alert weights,Reward,Done,Timestamp
False,False,False,False,False,False,False,0,7,19,-76,False,2023-12-16 15:51:01.753071
True,False,False,False,False,False,False,1,6,14,-57,False,2023-12-16 15:51:16.773542
True,False,True,False,False,False,False,3,4,11,-46,False,2023-12-16 15:51:31.795826
True,True,True,False,False,False,False,2,3,6,-27,False,2023-12-16 15:51:46.822398
