Strategy 1,Strategy 2,Strategy 3,Strategy 4,Strategy 5,Strategy 6,Strategy 7,Action,Number of Alerts,Sum of alert weights,Reward,Done,Timestamp
True,True,True,True,False,False,True,3,0,0,5,True,2023-12-18 00:02:31.313917
False,True,False,False,False,False,False,2,5,14,-57,False,2023-12-18 00:02:46.372171
False,True,False,False,False,False,False,0,5,14,-57,False,2023-12-18 00:03:01.454055
False,True,False,False,False,False,True,7,3,8,-34,False,2023-12-18 00:03:16.513404
False,True,False,False,False,True,True,6,3,8,-35,False,2023-12-18 00:03:31.572198
False,True,False,False,False,False,True,6,3,8,-34,False,2023-12-18 00:03:46.629323
False,True,False,False,False,False,True,0,3,8,-34,False,2023-12-18 00:04:01.722776
True,True,False,False,False,False,True,1,2,3,-15,False,2023-12-18 00:04:16.784438
True,True,False,False,False,False,False,7,4,9,-38,False,2023-12-18 00:04:31.853759
False,True,False,False,False,False,False,1,5,14,-57,False,2023-12-18 00:04:46.929139
True,True,False,False,False,False,False,1,4,9,-38,False,2023-12-18 00:05:01.994712
True,False,False,False,False,False,False,2,6,17,-69,False,2023-12-18 00:05:17.064694
True,False,False,False,False,False,True,7,3,8,-34,False,2023-12-18 00:05:32.127997
True,True,False,False,False,False,True,2,2,3,-15,False,2023-12-18 00:05:47.197181
True,True,False,False,True,False,True,5,1,2,-12,False,2023-12-18 00:06:02.263529
True,True,False,False,True,False,False,7,3,8,-35,False,2023-12-18 00:06:17.322767
True,True,False,False,False,False,False,5,4,9,-38,False,2023-12-18 00:06:32.378820
True,True,False,False,False,True,False,6,2,3,-15,False,2023-12-18 00:06:47.444680
True,True,False,False,True,True,False,5,1,2,-12,False,2023-12-18 00:07:02.513890
True,True,False,False,False,True,False,5,2,3,-15,False,2023-12-18 00:07:17.580364
True,True,False,False,True,True,False,5,1,2,-12,False,2023-12-18 00:07:32.641697
True,True,False,False,True,False,False,6,3,8,-35,False,2023-12-18 00:07:47.697391
True,True,False,True,True,False,False,4,2,6,-28,False,2023-12-18 00:08:02.784384
True,True,False,True,False,False,False,5,4,10,-43,False,2023-12-18 00:08:17.841277
False,True,False,True,False,False,False,1,5,15,-62,False,2023-12-18 00:08:32.899411
False,True,True,True,False,False,False,3,3,11,-47,False,2023-12-18 00:08:47.961806
False,True,True,True,False,True,False,6,2,8,-36,False,2023-12-18 00:09:03.024919
True,True,True,True,False,True,False,1,0,0,5,True,2023-12-18 00:09:18.090442
False,True,False,False,False,False,False,2,3,8,-33,False,2023-12-18 00:09:33.174477
False,True,False,False,False,True,False,6,3,8,-34,False,2023-12-18 00:09:48.237377
False,True,False,False,False,True,False,0,3,8,-34,False,2023-12-18 00:10:03.307633
False,True,False,False,False,True,True,7,3,8,-35,False,2023-12-18 00:10:18.378002
False,True,False,False,False,True,False,7,3,8,-34,False,2023-12-18 00:10:33.440605
False,True,False,False,False,False,False,6,3,8,-33,False,2023-12-18 00:10:48.505421
False,True,True,False,False,False,False,3,5,14,-58,False,2023-12-18 00:11:03.562358
False,True,True,True,False,False,False,4,4,12,-51,False,2023-12-18 00:11:18.622512
False,True,False,True,False,False,False,3,4,12,-50,False,2023-12-18 00:11:33.680132
False,True,False,True,False,False,False,0,4,12,-50,False,2023-12-18 00:11:48.736994
False,False,False,True,False,False,False,2,6,20,-81,False,2023-12-18 00:12:03.813002
False,False,False,True,False,False,False,0,6,20,-81,False,2023-12-18 00:12:18.871848
False,False,False,True,False,True,False,6,3,11,-46,False,2023-12-18 00:12:33.931903
False,True,False,True,False,True,False,2,2,6,-27,False,2023-12-18 00:12:48.990024
False,True,False,False,False,True,False,4,3,8,-34,False,2023-12-18 00:13:04.053520
False,True,True,False,False,True,False,3,3,8,-35,False,2023-12-18 00:13:19.109120
False,True,True,False,True,True,False,5,2,7,-32,False,2023-12-18 00:13:34.164074
False,True,True,False,True,True,False,0,2,7,-32,False,2023-12-18 00:13:49.219202
True,True,True,False,True,True,False,1,1,2,-13,False,2023-12-18 00:14:04.305501
True,True,True,True,True,True,False,4,0,0,4,True,2023-12-18 00:14:19.372017
False,True,False,False,False,False,False,2,6,17,-69,False,2023-12-18 00:14:34.435283
False,True,False,False,False,False,False,0,5,14,-57,False,2023-12-18 00:14:49.495907
False,True,True,False,False,False,False,3,5,14,-58,False,2023-12-18 00:15:04.564638
False,True,True,False,False,False,False,0,5,14,-58,False,2023-12-18 00:15:19.627019
False,True,False,False,False,False,False,3,5,14,-57,False,2023-12-18 00:15:34.680278
False,True,False,False,False,False,True,7,3,8,-34,False,2023-12-18 00:15:49.747153
False,True,False,False,True,False,True,5,2,7,-31,False,2023-12-18 00:16:04.801206
False,True,False,True,True,False,True,4,1,5,-24,False,2023-12-18 00:16:19.856959
False,True,False,True,True,False,True,0,1,5,-24,False,2023-12-18 00:16:34.914623
False,False,False,True,True,False,True,2,2,10,-43,False,2023-12-18 00:16:49.972768
False,False,False,False,True,False,True,4,3,12,-50,False,2023-12-18 00:17:05.035764
False,False,False,False,True,False,False,7,6,21,-85,False,2023-12-18 00:17:20.092334
False,False,True,False,True,False,False,3,6,21,-86,False,2023-12-18 00:17:35.153119
False,False,True,False,False,False,False,5,7,22,-89,False,2023-12-18 00:17:50.223362
False,False,True,False,False,False,False,0,7,22,-89,False,2023-12-18 00:18:05.279149
False,False,True,False,True,False,False,5,6,21,-86,False,2023-12-18 00:18:20.336587
False,False,True,False,True,True,False,6,4,15,-63,False,2023-12-18 00:18:35.408679
True,False,True,False,True,True,False,1,2,7,-32,False,2023-12-18 00:18:50.464629
True,False,False,False,True,True,False,3,2,7,-31,False,2023-12-18 00:19:05.522208
True,False,False,False,True,True,False,0,2,7,-31,False,2023-12-18 00:19:20.575363
True,True,False,False,True,True,False,2,1,2,-12,False,2023-12-18 00:19:35.641118
True,True,False,False,True,True,False,0,1,2,-12,False,2023-12-18 00:19:50.695141
True,True,False,False,True,True,True,7,1,2,-13,False,2023-12-18 00:20:05.756180
True,True,False,False,True,True,True,0,1,2,-13,False,2023-12-18 00:20:20.815336
True,True,False,False,False,True,True,5,2,3,-16,False,2023-12-18 00:20:35.875483
True,True,False,True,False,True,True,4,1,1,-9,False,2023-12-18 00:20:50.938427
True,True,False,True,False,False,True,6,1,1,-8,False,2023-12-18 00:21:05.994155
True,True,True,True,False,False,True,3,0,0,5,True,2023-12-18 00:21:21.064498
False,True,False,False,False,False,False,2,5,14,-57,False,2023-12-18 00:21:36.129851
False,True,False,False,True,False,False,5,4,13,-54,False,2023-12-18 00:21:51.200233
False,True,False,False,True,False,True,7,2,7,-31,False,2023-12-18 00:22:06.264985
True,True,False,False,True,False,True,1,1,2,-12,False,2023-12-18 00:22:21.321987
True,True,False,False,True,True,True,6,1,2,-13,False,2023-12-18 00:22:36.378124
True,True,True,False,True,True,True,3,1,2,-14,False,2023-12-18 00:22:51.438163
True,True,True,True,True,True,True,4,0,0,3,False,2023-12-18 00:23:06.514633
True,False,True,True,True,True,True,2,1,5,-26,False,2023-12-18 00:23:21.574838
True,False,True,True,False,True,True,5,2,6,-29,False,2023-12-18 00:23:36.634404
False,False,True,True,False,True,True,1,3,11,-48,False,2023-12-18 00:23:51.705620
False,False,True,True,True,True,True,5,2,10,-45,False,2023-12-18 00:24:06.767634
False,False,True,True,True,False,True,6,2,10,-44,False,2023-12-18 00:24:21.842261
False,False,False,True,True,False,True,3,2,10,-43,False,2023-12-18 00:24:36.908101
False,True,False,True,True,False,True,2,1,5,-24,False,2023-12-18 00:24:51.963843
False,True,False,False,True,False,True,4,2,7,-31,False,2023-12-18 00:25:07.019493
False,True,False,False,True,False,True,0,2,7,-31,False,2023-12-18 00:25:22.086087
False,True,True,False,True,False,True,3,2,7,-32,False,2023-12-18 00:25:37.139029
False,True,True,False,True,True,True,6,2,7,-33,False,2023-12-18 00:25:52.199790
False,True,True,True,True,True,True,4,1,5,-26,False,2023-12-18 00:26:07.252342
False,True,True,True,False,True,True,5,2,6,-29,False,2023-12-18 00:26:22.306449
False,True,True,False,False,True,True,4,3,8,-36,False,2023-12-18 00:26:37.366156
False,True,True,False,False,True,False,7,3,8,-35,False,2023-12-18 00:26:52.432908
True,True,True,False,False,True,False,1,1,2,-12,False,2023-12-18 00:27:07.487994
True,False,True,False,False,True,False,2,2,7,-31,False,2023-12-18 00:27:22.561338
True,False,True,False,False,True,True,7,2,7,-32,False,2023-12-18 00:27:37.615773
False,False,True,False,False,True,True,1,4,13,-55,False,2023-12-18 00:27:52.676674
False,False,True,True,False,True,True,4,3,11,-48,False,2023-12-18 00:28:07.731557
False,False,True,False,False,True,True,4,4,13,-55,False,2023-12-18 00:28:22.788515
False,False,True,False,False,True,False,7,4,13,-54,False,2023-12-18 00:28:37.851268
False,True,True,False,False,True,False,2,3,8,-35,False,2023-12-18 00:28:52.919886
False,True,True,False,False,True,False,0,3,8,-35,False,2023-12-18 00:29:07.982631
False,True,True,False,True,True,False,5,2,7,-32,False,2023-12-18 00:29:23.054852
False,True,True,False,True,True,True,7,2,7,-33,False,2023-12-18 00:29:38.112449
False,True,False,False,True,True,True,3,2,7,-32,False,2023-12-18 00:29:53.172718
False,True,False,False,False,True,True,5,3,8,-35,False,2023-12-18 00:30:08.231988
False,True,True,False,False,True,True,3,2,7,-32,False,2023-12-18 00:30:23.293600
True,True,True,False,False,True,True,1,2,3,-17,False,2023-12-18 00:30:38.357293
True,True,True,False,False,True,True,0,2,3,-17,False,2023-12-18 00:30:53.415253
False,True,True,False,False,True,True,1,2,7,-32,False,2023-12-18 00:31:08.475651
False,False,True,False,False,True,True,2,3,12,-51,False,2023-12-18 00:31:23.557396
True,False,True,False,False,True,True,1,3,8,-36,False,2023-12-18 00:31:38.612059
True,False,True,False,False,True,False,7,3,8,-35,False,2023-12-18 00:31:53.673990
True,False,True,False,True,True,False,5,2,7,-32,False,2023-12-18 00:32:08.738134
True,False,True,False,True,False,False,6,4,13,-55,False,2023-12-18 00:32:23.792290
True,True,True,False,True,False,False,2,2,5,-24,False,2023-12-18 00:32:38.845184
False,True,True,False,True,False,False,1,4,13,-55,False,2023-12-18 00:32:53.911663
False,True,True,False,True,False,True,7,2,7,-32,False,2023-12-18 00:33:08.973321
True,True,True,False,True,False,True,1,1,2,-13,False,2023-12-18 00:33:24.032478
True,True,True,True,True,False,True,4,0,0,4,True,2023-12-18 00:33:39.096356
False,True,False,False,False,False,False,2,6,17,-69,False,2023-12-18 00:33:54.160264
True,True,False,False,False,False,False,1,4,9,-38,False,2023-12-18 00:34:09.239139
True,True,False,False,False,False,True,7,2,3,-15,False,2023-12-18 00:34:24.308960
True,True,False,False,False,True,True,6,2,3,-16,False,2023-12-18 00:34:39.373280
True,True,False,False,False,False,True,6,2,3,-15,False,2023-12-18 00:34:54.428930
True,True,False,False,False,False,True,0,2,3,-15,False,2023-12-18 00:35:09.486577
True,True,True,False,False,False,True,3,2,3,-16,False,2023-12-18 00:35:24.559736
True,True,True,False,False,True,True,6,2,3,-17,False,2023-12-18 00:35:39.617381
True,True,False,False,False,True,True,3,2,3,-16,False,2023-12-18 00:35:54.672779
False,True,False,False,False,True,True,1,3,8,-35,False,2023-12-18 00:36:09.730705
False,True,False,True,False,True,True,4,2,6,-28,False,2023-12-18 00:36:24.789460
True,True,False,True,False,True,True,1,1,1,-9,False,2023-12-18 00:36:39.844554
True,False,False,True,False,True,True,2,2,6,-28,False,2023-12-18 00:36:54.901967
True,False,False,True,False,False,True,6,2,6,-27,False,2023-12-18 00:37:09.971542
True,False,False,True,False,False,False,7,5,15,-62,False,2023-12-18 00:37:25.031935
True,False,False,True,False,False,False,0,5,15,-62,False,2023-12-18 00:37:40.093452
True,False,False,True,False,False,True,7,2,6,-27,False,2023-12-18 00:37:55.152791
False,False,False,True,False,False,True,1,3,11,-46,False,2023-12-18 00:38:10.220219
False,False,False,False,False,False,True,4,4,13,-53,False,2023-12-18 00:38:25.274330
False,False,False,True,False,False,True,4,3,11,-46,False,2023-12-18 00:38:40.338361
False,False,False,True,True,False,True,5,2,10,-43,False,2023-12-18 00:38:55.391329
False,False,True,True,True,False,True,3,2,10,-44,False,2023-12-18 00:39:10.453013
False,False,True,True,True,False,True,0,2,10,-44,False,2023-12-18 00:39:25.511039
False,False,True,False,True,False,True,4,3,12,-51,False,2023-12-18 00:39:40.570611
False,False,True,True,True,False,True,4,2,10,-44,False,2023-12-18 00:39:55.630636
False,False,True,True,True,False,False,7,4,16,-67,False,2023-12-18 00:40:10.692759
False,False,True,True,False,False,False,5,4,16,-66,False,2023-12-18 00:40:25.754884
True,False,True,True,False,False,False,1,4,14,-59,False,2023-12-18 00:40:40.810194
True,False,False,True,False,False,False,3,5,15,-62,False,2023-12-18 00:40:55.865952
True,False,False,False,False,False,False,4,6,17,-69,False,2023-12-18 00:41:10.920333
True,False,False,False,True,False,False,5,5,16,-66,False,2023-12-18 00:41:25.980682
True,False,True,False,True,False,False,3,5,16,-67,False,2023-12-18 00:41:41.037386
True,False,True,False,True,True,False,6,2,7,-32,False,2023-12-18 00:41:56.100755
True,False,True,True,True,True,False,4,1,5,-25,False,2023-12-18 00:42:11.156378
True,False,True,True,True,True,True,7,1,5,-26,False,2023-12-18 00:42:26.211663
True,False,True,False,True,True,True,4,2,7,-33,False,2023-12-18 00:42:41.269824
True,True,True,False,True,True,True,2,1,2,-14,False,2023-12-18 00:42:56.327369
True,True,True,True,True,True,True,4,0,0,3,False,2023-12-18 00:43:11.379056
False,True,True,True,True,True,True,1,1,5,-26,False,2023-12-18 00:43:26.435301
False,True,True,True,True,True,True,0,1,5,-26,False,2023-12-18 00:43:41.493921
False,True,True,False,True,True,True,4,2,7,-33,False,2023-12-18 00:43:56.551954
False,True,True,False,True,True,True,0,2,7,-33,False,2023-12-18 00:44:11.618329
False,True,True,False,True,True,False,7,2,7,-32,False,2023-12-18 00:44:26.679486
False,True,True,True,True,True,False,4,1,5,-25,False,2023-12-18 00:44:41.742691
True,True,True,True,True,True,False,1,0,0,4,True,2023-12-18 00:44:56.801638
False,True,False,False,False,False,False,2,3,8,-33,False,2023-12-18 00:45:11.864850
False,True,False,False,False,True,False,6,3,8,-34,False,2023-12-18 00:45:26.918949
True,True,False,False,False,True,False,1,2,3,-15,False,2023-12-18 00:45:41.991511
True,False,False,False,False,True,False,2,3,8,-34,False,2023-12-18 00:45:57.049935
True,True,False,False,False,True,False,2,2,3,-15,False,2023-12-18 00:46:12.127893
True,True,False,False,False,True,True,7,2,3,-16,False,2023-12-18 00:46:27.251563
True,True,False,False,False,True,True,0,2,3,-16,False,2023-12-18 00:46:42.309245
True,True,False,False,True,True,True,5,1,2,-13,False,2023-12-18 00:46:57.372938
True,True,False,True,True,True,True,4,0,0,4,True,2023-12-18 00:47:12.426035
False,True,False,False,False,False,False,2,4,11,-45,False,2023-12-18 00:47:27.486167
False,True,False,False,False,False,True,7,3,8,-34,False,2023-12-18 00:47:42.545994
False,True,False,True,False,False,True,4,2,6,-27,False,2023-12-18 00:47:57.608365
True,True,False,True,False,False,True,1,1,1,-8,False,2023-12-18 00:48:12.663464
True,True,True,True,False,False,True,3,1,1,-9,False,2023-12-18 00:48:27.719396
True,True,True,True,True,False,True,5,0,0,4,True,2023-12-18 00:48:42.791422
False,False,False,True,False,False,False,4,6,20,-81,False,2023-12-18 00:48:57.846527
True,False,False,True,False,False,False,1,5,15,-62,False,2023-12-18 00:49:12.917294
True,False,True,True,False,False,False,3,3,11,-47,False,2023-12-18 00:49:27.969756
True,False,True,False,False,False,False,4,4,13,-54,False,2023-12-18 00:49:43.029425
True,True,True,False,False,False,False,2,3,8,-35,False,2023-12-18 00:49:58.089268
True,True,True,True,False,False,False,4,2,6,-28,False,2023-12-18 00:50:13.145976
True,True,True,False,False,False,False,4,3,8,-35,False,2023-12-18 00:50:28.202646
True,True,True,False,False,False,False,0,3,8,-35,False,2023-12-18 00:50:43.263335
True,True,True,False,False,False,True,7,2,3,-16,False,2023-12-18 00:50:58.325898
True,True,True,False,False,False,True,0,2,3,-16,False,2023-12-18 00:51:13.382289
True,True,True,True,False,False,True,4,1,1,-9,False,2023-12-18 00:51:28.443346
True,True,True,True,True,False,True,5,0,0,4,True,2023-12-18 00:51:43.511728
False,True,False,False,False,False,False,2,5,14,-57,False,2023-12-18 00:51:58.573960
False,True,False,True,False,False,False,4,4,12,-50,False,2023-12-18 00:52:13.640145
False,True,False,True,True,False,False,5,3,11,-47,False,2023-12-18 00:52:28.700859
True,True,False,True,True,False,False,1,2,6,-28,False,2023-12-18 00:52:43.756136
True,True,False,True,True,False,True,7,0,0,5,True,2023-12-18 00:52:58.811448
True,False,False,False,False,False,False,1,6,17,-69,False,2023-12-18 00:53:13.864854
True,True,False,False,False,False,False,2,4,9,-38,False,2023-12-18 00:53:28.919735
True,True,False,False,False,True,False,6,2,3,-15,False,2023-12-18 00:53:43.980057
True,True,False,False,False,True,False,0,2,3,-15,False,2023-12-18 00:53:59.038764
True,True,False,True,False,True,False,4,1,1,-8,False,2023-12-18 00:54:14.101322
False,True,False,True,False,True,False,1,2,6,-27,False,2023-12-18 00:54:29.169377
False,True,True,True,False,True,False,3,1,5,-24,False,2023-12-18 00:54:44.228171
True,True,True,True,False,True,False,1,1,1,-9,False,2023-12-18 00:54:59.291026
True,True,True,False,False,True,False,4,2,3,-16,False,2023-12-18 00:55:14.345426
True,True,False,False,False,True,False,3,2,3,-15,False,2023-12-18 00:55:29.399799
True,True,True,False,False,True,False,3,2,3,-16,False,2023-12-18 00:55:44.476024
True,True,False,False,False,True,False,3,2,3,-15,False,2023-12-18 00:55:59.532801
True,True,False,False,False,False,False,6,4,9,-38,False,2023-12-18 00:56:14.587012
True,True,False,False,False,False,True,7,2,3,-15,False,2023-12-18 00:56:29.647730
False,True,False,False,False,False,True,1,3,8,-34,False,2023-12-18 00:56:44.708347
False,False,False,False,False,False,True,2,4,13,-53,False,2023-12-18 00:56:59.764735
False,False,False,True,False,False,True,4,3,11,-46,False,2023-12-18 00:57:14.820856
False,False,False,True,False,True,True,6,3,11,-47,False,2023-12-18 00:57:29.879320
False,False,False,True,False,True,True,0,3,11,-47,False,2023-12-18 00:57:44.931843
True,False,False,True,False,True,True,1,2,6,-28,False,2023-12-18 00:57:59.994129
True,False,False,False,False,True,True,4,3,8,-35,False,2023-12-18 00:58:15.054045
True,True,False,False,False,True,True,2,2,3,-16,False,2023-12-18 00:58:30.109787
True,True,False,False,False,True,False,7,2,3,-15,False,2023-12-18 00:58:45.166343
True,True,False,True,False,True,False,4,1,1,-8,False,2023-12-18 00:59:00.220939
True,False,False,True,False,True,False,2,2,6,-27,False,2023-12-18 00:59:15.278806
True,False,False,True,False,True,True,7,2,6,-28,False,2023-12-18 00:59:30.331437
True,True,False,True,False,True,True,2,1,1,-9,False,2023-12-18 00:59:45.392343
True,True,False,True,False,True,True,0,1,1,-9,False,2023-12-18 01:00:00.455524
True,True,False,True,True,True,True,5,0,0,4,True,2023-12-18 01:00:15.522901
False,True,False,False,False,False,False,2,4,11,-45,False,2023-12-18 01:00:30.581729
False,True,False,False,False,True,False,6,4,11,-46,False,2023-12-18 01:00:45.644488
False,True,False,True,False,True,False,4,2,6,-27,False,2023-12-18 01:01:00.704367
False,True,False,True,False,False,False,6,4,12,-50,False,2023-12-18 01:01:15.765806
True,True,False,True,False,False,False,1,3,7,-31,False,2023-12-18 01:01:30.824578
True,True,True,True,False,False,False,3,2,6,-28,False,2023-12-18 01:01:45.883014
True,False,True,True,False,False,False,2,3,11,-47,False,2023-12-18 01:02:00.944230
True,False,True,True,False,False,True,7,1,5,-24,False,2023-12-18 01:02:16.000967
True,True,True,True,False,False,True,2,0,0,5,True,2023-12-18 01:02:31.062407
False,True,False,False,False,False,False,2,5,14,-57,False,2023-12-18 01:02:46.130611
True,True,False,False,False,False,False,1,4,9,-38,False,2023-12-18 01:03:01.193537
True,True,False,False,False,True,False,6,2,3,-15,False,2023-12-18 01:03:16.248105
True,True,False,True,False,True,False,4,1,1,-8,False,2023-12-18 01:03:31.306366
True,True,False,True,True,True,False,5,0,0,5,True,2023-12-18 01:03:46.365972
False,True,False,False,False,False,False,2,5,14,-57,False,2023-12-18 01:04:01.446348
False,True,False,False,False,False,True,7,3,8,-34,False,2023-12-18 01:04:16.500140
False,True,True,False,False,False,True,3,2,7,-31,False,2023-12-18 01:04:31.556247
False,True,True,False,False,False,True,0,2,7,-31,False,2023-12-18 01:04:46.635598
False,True,True,False,False,False,False,7,4,13,-54,False,2023-12-18 01:05:01.700704
False,True,True,False,True,False,False,5,4,13,-55,False,2023-12-18 01:05:16.761764
False,True,True,False,True,True,False,6,2,7,-32,False,2023-12-18 01:05:31.825813
False,True,False,False,True,True,False,3,2,7,-31,False,2023-12-18 01:05:46.880810
False,False,False,False,True,True,False,2,3,12,-50,False,2023-12-18 01:06:01.939172
False,False,False,True,True,True,False,4,2,10,-43,False,2023-12-18 01:06:16.995720
False,False,False,False,True,True,False,4,3,12,-50,False,2023-12-18 01:06:32.054993
False,False,True,False,True,True,False,3,3,12,-51,False,2023-12-18 01:06:47.162650
False,False,True,True,True,True,False,4,2,10,-44,False,2023-12-18 01:07:02.218022
False,True,True,True,True,True,False,2,1,5,-25,False,2023-12-18 01:07:17.275497
True,True,True,True,True,True,False,1,0,0,4,True,2023-12-18 01:07:32.335174
False,True,False,False,False,False,False,2,6,17,-69,False,2023-12-18 01:07:47.388618
False,True,False,False,True,False,False,5,5,16,-66,False,2023-12-18 01:08:02.444911
False,False,False,False,True,False,False,2,6,21,-85,False,2023-12-18 01:08:17.499909
False,True,False,False,True,False,False,2,5,16,-66,False,2023-12-18 01:08:32.561624
False,True,False,True,True,False,False,4,4,14,-59,False,2023-12-18 01:08:47.619159
False,True,False,True,True,False,True,7,1,5,-24,False,2023-12-18 01:09:02.674613
False,True,False,True,False,False,True,5,2,6,-27,False,2023-12-18 01:09:17.737220
False,False,False,True,False,False,True,2,4,12,-50,False,2023-12-18 01:09:32.808505
False,True,False,True,False,False,True,2,2,6,-27,False,2023-12-18 01:09:47.863710
False,True,False,True,False,False,False,7,5,15,-62,False,2023-12-18 01:10:02.933383
False,True,False,True,False,True,False,6,2,6,-27,False,2023-12-18 01:10:17.998454
False,False,False,True,False,True,False,2,3,11,-46,False,2023-12-18 01:10:33.056181
False,False,True,True,False,True,False,3,3,11,-47,False,2023-12-18 01:10:48.121652
False,True,True,True,False,True,False,2,2,6,-28,False,2023-12-18 01:11:03.177757
False,True,True,True,False,False,False,6,4,12,-51,False,2023-12-18 01:11:18.240230
True,True,True,True,False,False,False,1,2,6,-28,False,2023-12-18 01:11:33.331287
True,True,True,True,False,False,True,7,0,0,5,True,2023-12-18 01:11:48.391754
False,True,False,False,False,False,False,2,5,14,-57,False,2023-12-18 01:12:03.462069
False,True,False,False,False,False,False,0,5,14,-57,False,2023-12-18 01:12:18.526754
False,True,False,False,False,False,True,7,3,8,-34,False,2023-12-18 01:12:33.595299
True,True,False,False,False,False,True,1,2,3,-15,False,2023-12-18 01:12:48.655740
True,True,False,True,False,False,True,4,1,1,-8,False,2023-12-18 01:13:03.723184
True,True,True,True,False,False,True,3,0,0,5,True,2023-12-18 01:13:18.781377
False,True,False,False,False,False,False,2,5,14,-57,False,2023-12-18 01:13:33.839751
True,True,False,False,False,False,False,1,4,9,-38,False,2023-12-18 01:13:48.905250
True,True,False,True,False,False,False,4,3,7,-31,False,2023-12-18 01:14:03.967903
True,True,False,True,False,True,False,6,1,1,-8,False,2023-12-18 01:14:19.022640
True,True,False,True,True,True,False,5,0,0,5,True,2023-12-18 01:14:34.077161
False,True,False,False,False,False,False,2,5,14,-57,False,2023-12-18 01:14:49.137860
False,False,False,False,False,False,False,2,7,22,-88,False,2023-12-18 01:15:04.208677
False,False,False,False,False,True,False,6,7,22,-89,False,2023-12-18 01:15:19.265447
False,True,False,False,False,True,False,2,3,8,-34,False,2023-12-18 01:15:34.325181
True,True,False,False,False,True,False,1,2,3,-15,False,2023-12-18 01:15:49.387477
True,True,False,False,False,True,False,0,2,3,-15,False,2023-12-18 01:16:04.464120
True,True,False,False,False,True,True,7,2,3,-16,False,2023-12-18 01:16:19.527208
True,True,True,False,False,True,True,3,1,2,-13,False,2023-12-18 01:16:34.587464
True,True,True,False,False,True,False,7,1,2,-12,False,2023-12-18 01:16:49.641786
False,True,True,False,False,True,False,1,3,8,-35,False,2023-12-18 01:17:04.708123
False,True,True,True,False,True,False,4,2,6,-28,False,2023-12-18 01:17:19.766857
False,True,True,True,False,True,False,0,2,6,-28,False,2023-12-18 01:17:34.821283
False,True,False,True,False,True,False,3,2,6,-27,False,2023-12-18 01:17:49.879077
False,True,False,True,True,True,False,5,1,5,-24,False,2023-12-18 01:18:04.936044
False,True,False,False,True,True,False,4,2,7,-31,False,2023-12-18 01:18:19.989421
False,True,False,False,True,True,False,0,2,7,-31,False,2023-12-18 01:18:35.050196
False,False,False,False,True,True,False,2,3,12,-50,False,2023-12-18 01:18:50.110608
False,True,False,False,True,True,False,2,2,7,-31,False,2023-12-18 01:19:05.165520
False,True,False,False,True,True,True,7,2,7,-32,False,2023-12-18 01:19:20.221076
True,True,False,False,True,True,True,1,1,2,-13,False,2023-12-18 01:19:35.282037
True,True,False,True,True,True,True,4,0,0,4,True,2023-12-18 01:19:50.335268
False,True,False,False,False,False,False,2,5,14,-57,False,2023-12-18 01:20:05.399860
False,True,False,True,False,False,False,4,4,12,-50,False,2023-12-18 01:20:20.464443
True,True,False,True,False,False,False,1,3,7,-31,False,2023-12-18 01:20:35.520389
True,True,False,True,False,False,False,0,3,7,-31,False,2023-12-18 01:20:50.582382
True,True,False,False,False,False,False,4,4,9,-38,False,2023-12-18 01:21:05.643227
True,True,False,False,True,False,False,5,3,8,-35,False,2023-12-18 01:21:20.702923
True,True,False,False,True,False,False,0,3,8,-35,False,2023-12-18 01:21:35.755403
True,False,False,False,True,False,False,2,5,16,-66,False,2023-12-18 01:21:50.810106
False,False,False,False,True,False,False,1,6,21,-85,False,2023-12-18 01:22:05.865962
False,False,False,False,True,False,True,7,3,12,-50,False,2023-12-18 01:22:20.919184
False,False,False,False,True,True,True,6,3,12,-51,False,2023-12-18 01:22:35.973261
False,False,False,False,True,True,True,0,3,12,-51,False,2023-12-18 01:22:51.034091
False,False,False,False,True,False,True,6,3,12,-50,False,2023-12-18 01:23:06.109190
True,False,False,False,True,False,True,1,2,7,-31,False,2023-12-18 01:23:21.175658
True,False,False,False,False,False,True,5,3,8,-34,False,2023-12-18 01:23:36.232221
True,False,True,False,False,False,True,3,3,8,-35,False,2023-12-18 01:23:51.289994
True,False,True,False,False,False,False,7,5,14,-58,False,2023-12-18 01:24:06.343822
True,False,True,False,False,False,False,0,5,14,-58,False,2023-12-18 01:24:21.401320
True,False,True,False,False,True,False,6,4,11,-47,False,2023-12-18 01:24:36.461232
True,False,False,False,False,True,False,3,3,8,-34,False,2023-12-18 01:24:51.519273
True,False,False,False,True,True,False,5,2,7,-31,False,2023-12-18 01:25:06.575592
True,False,False,True,True,True,False,4,1,5,-24,False,2023-12-18 01:25:21.627153
True,False,False,True,True,True,False,0,1,5,-24,False,2023-12-18 01:25:36.684962
True,True,False,True,True,True,False,2,0,0,5,True,2023-12-18 01:25:51.739328
False,True,False,False,False,False,False,2,4,11,-45,False,2023-12-18 01:26:06.794620
False,True,False,False,False,True,False,6,4,11,-46,False,2023-12-18 01:26:21.858096
False,True,False,False,False,False,False,6,4,11,-45,False,2023-12-18 01:26:36.921584
False,True,False,False,False,False,True,7,3,8,-34,False,2023-12-18 01:26:51.976533
False,True,False,True,False,False,True,4,2,6,-27,False,2023-12-18 01:27:07.037005
False,True,False,False,False,False,True,4,3,8,-34,False,2023-12-18 01:27:22.090235
