Strategy 1,Strategy 2,Strategy 3,Strategy 4,Strategy 5,Strategy 6,Strategy 7,Action,Number of Alerts,Sum of alert weights,Reward,Done,Timestamp
False,False,True,False,False,False,False,3,5,18,-73,False,2023-12-17 17:39:32.136606
False,False,True,False,False,False,True,7,3,12,-50,False,2023-12-17 17:39:47.183111
False,False,True,True,False,False,True,4,2,10,-43,False,2023-12-17 17:40:02.224337
